"corpus","user/arcady/selected_czech_statutes___2020_3"
"připadnout",71
"otcovství",71
"ustanovený",71
"poznámka",71
"vykonavatel",71
"konkrétní",71
"pominout",71
"zachovat",71
"dohodnutý",71
"metoda",71
"žena",71
"výměnný",71
"břemeno",71
"služební",71
"závada",71
"zřizovat",71
"protiplnění",70
"leasing",70
"ovlivnit",70
"držení",70
"věznice",70
"hrozící",70
"projevit",70
"komisař",70
"rekvalifikace",70
"pořízený",70
"jednající",70
"zpětný",69
"povolený",69
"rovný",69
"útok",69
"krátkodobý",69
"vytvořený",69
"výzkumný",69
"kód",69
"výhradní",69
"rozvrhový",69
"zabránit",69
"uznávání",69
"dovolený",69
"nařízen",69
"odložení",69
"upuštění",69
"provozní",69
"přispět",69
"bezúplatný",69
"televizní",69
"dorovnání",69
"vlastnost",68
"iii",68
"přetržitý",68
"úplatný",68
"narodit",68
"prezidium",68
"dbát",68
"počínat",68
"působící",68
"certifikát",68
"složitel",68
"akce",68
"cizinecký",67
"odštěpení",67
"odvolávat",67
"vyhověn",67
"účelný",67
"evidovat",67
"umělec",67
"příbuzný",67
"zvěstný",67
"nesplnění",67
"potřebné",67
"udržitelný",67
"porucha",67
"užitek",67
"sporný",66
"odevzdání",66
"zapsán",66
"zastupitelství",66
"umístit",66
"připadat",66
"dovolací",66
"pozastavení",66
"řada",66
"převedení",66
"původ",66
"výměr",66
"ustavující",66
"vymáhaný",65
"vypočtený",65
"rozhlasový",65
"zajištěn",65
"objekt",65
"časový",65
"potomek",65
"rozšířený",65
"započíst",65
"zde",65
"dodat",65
"dobrovolný",65
"objasnění",65
"příkazce",65
"evidenční",65
"kniha",65
"vyhlášený",65
"sloužící",65
"telekomunikační",65
"sražený",65
"obrat",65
"usnést",64
"kontrolovat",64
"nutno",64
"nákupní",64
"posuzovaný",64
"incidenční",64
"vydávání",64
"vodní",64
"norma",64
"soužití",64
"nastávat",64
"zahájený",64
"nařizovat",64
"obdržení",64
"hodný",64
"komanditista",64
"oceňování",64
"struktura",64
"pořizování",64
"zdržet",63
"prominutí",63
"zřízen",63
"ohrožovat",63
"dynamický",63
"pacht",63
"sociálně-právní",63
"volno",63
"vyšetřování",63
"emitent",63
"pokus",63
"odečíst",63
"ručitel",63
"přesčas",63
"kolaudační",63
"vývoz",63
"sankce",63
"obmyšlený",63
"soutěžní",63
"opustit",63
"kolik",62
"identifikovaný",62
"vymáhání",62
"plénum",62
"vstoupit",62
"zatímní",62
"prosinec",62
"výstavce",62
"zjednat",62
"přikázání",62
"množství",62
"jednotný",62
"znát",62
"charakter",62
"nikoli",61
"podílový",61
"prostředník",61
"stěžovatel",61
"zkrácený",61
"zadat",61
"nahrazovat",61
"leden",61
"silniční",61
"přežít",61
"obava",61
"pozbývat",61
"pozůstalý",61
"obtíž",61
"terorismus",61
"voják",60
"maturitní",60
"reálný",60
"splacení",60
"navržený",60
"podařit",60
"zastoupit",60
"provozován",60
"rozvaha",60
"kdykoli",60
"dobytný",60
"praha",60
"otec",60
"slib",60
"vyživovací",60
"obsažený",60
"nabídnout",60
"zemědělský",59
"lékař",59
"databáze",59
"smysl",59
"srovnatelný",59
"místnost",59
"zúčtování",59
"čtvrtá",59
"následně",59
"blízce",59
"asistent",59
"odlišný",59
"pracovat",59
"přiznaný",59
"opakovaný",59
"splacený",59
"třicet",59
"třída",59
"znalost",59
"současný",59
"ověřit",59
"ověřen",58
"usnášet",58
"předvolat",58
"dodržet",58
"dostat",58
"odepření",58
"vyznačení",58
"udělený",58
"čistý",58
"zabrání",58
"závislost",58
"rezerva",58
"prokazatelně",58
"proveden",58
"jistina",58
"kdyby",58
"přenos",58
"pořizovací",58
"poznamenat",58
"odůvodnit",58
"škůdce",58
"vyžadován",58
"dostatečně",58
"zjišťování",58
"marný",57
"pas",57
"uznávaný",57
"vyvěsit",57
"uchovávat",57
"výlučně",57
"letecký",57
"zrušovat",57
"věstník",57
"fotografia",57
"průmyslový",57
"zachování",57
"tajemství",57
"shodný",57
"zpřístupnit",57
"horní",57
"dokončení",57
"jednorázový",57
"příčina",57
"spoluvlastnický",57
"odděleně",57
"prokázaný",57
"dražitel",57
"sledovat",57
"zřejmě",57
"překlad",57
"skutečně",56
"přes",56
"vystupovat",56
"vyklizení",56
"hmota",56
"dodržování",56
"vzhled",56
"vězení",56
"pomůcka",56
"schovatel",56
"spojen",56
"údržba",56
"smír",56
"tam",55
"oběh",55
"zvolený",55
"vykonávající",55
"vyvolat",55
"pohlaví",55
"zapisovaný",55
"přikázat",55
"zpracovávat",55
"stačit",55
"dovolávat",55
"zůstatkový",55
"těhotný",55
"cestující",55
"vlastnit",55
"dožádání",54
"konaný",54
"dědit",54
"popřít",54
"zavinění",54
"trvale",54
"zvukově",54
"zadržení",54
"přezkum",54
"pohonný",54
"nahrazení",54
"operát",54
"čestný",54
"dotýkat",54
"euro",54
"povolat",53
"pachtýř",53
"vyloučený",53
"spolehlivý",53
"poctivý",53
"přesahující",53
"zápůjčka",53
"zapotřebí",53
"audiovizuální",53
"získání",53
"zlato",53
"pozbýt",53
"výměra",53
"zpracovaný",53
"příroda",53
"sazebník",53
"naložit",53
"onemocnění",53
"obnovení",53
"vyžadovaný",53
"útvar",52
"domovní",52
"plyn",52
"spravedlivý",52
"vracet",52
"vyvěšení",52
"výjezdní",52
"očekávat",52
"zahajovací",52
"finance",52
"týdenní",52
"úvaha",52
"šestý",52
"teprve",52
"udělovat",52
"tichý",52
"sepsaný",52
"imunita",51
"vycestovat",51
"podrobnost",51
"přetržitě",51
"plod",51
"dárce",51
"odhad",51
"přibrat",51
"zakázaný",51
"nouze",51
"výdělečný",51
"zadržený",51
"průvoz",51
"představovat",51
"existovat",51
"pomocí",51
"vyplacení",51
"nepřítomnost",51
"bojový",51
"samosoudce",51
"p",51
"videokonferenční",51
"prohlášený",51
"sjednán",51
"příznivý",51
"školský",51
"ústně",51
"uspokojovat",51
"jednoduchý",50
"ukládání",50
"investice",50
"vybavení",50
"povolen",50
"vkladní",50
"existující",50
"kurz",50
"vázán",50
"vzdělávací",50
"výhradně",50
"výstup",50
"odpisový",50
"maximálně",50
"provádějící",50
"vadný",50
"ihned",50
"ponechat",50
"agentura",50
"soustava",50
"svědčit",50
"zájmový",50
"zemřelý",50
"hraniční",50
"bonus",50
"obal",50
"nesprávnost",50
"ustanoven",50
"obhajoba",50
"splynutí",50
"zbývající",50
"chtít",50
"přehled",50
"odsouzet",50
"dvojí",50
"vypořádat",49
"spotřeba",49
"evidován",49
"zahajovat",49
"pasivum",49
"lišit",49
"beneficient",49
"zbytně",49
"podepsaný",49
"zjevný",49
"přistoupení",49
"zmařit",49
"ohledání",49
"sektorový",49
"přidělení",49
"soudcovský",49
"jednotlivě",49
"spravedlivě",49
"propustit",49
"dostupný",49
"ústředí",49
"složený",49
"zničení",49
"krize",48
"etnický",48
"vybrat",48
"splatit",48
"vystoupení",48
"kvalifikační",48
"vyžádání",48
"vzdání",48
"rozumně",48
"přiměřenost",48
"zaniklý",48
"předložen",48
"zločinecký",48
"zjednání",48
"neprospěch",48
"právem",48
"akreditiv",48
"potvrzující",48
"nástup",48
"sepsání",48
"přenesení",48
"výsada",48
"doručený",48
"svolení",48
"spoření",48
"uhrazený",48
"kalendář",48
"obsahový",48
"koeficient",47
"omyl",47
"reklama",47
"kterýkoliv",47
"dispoziční",47
"inspekce",47
"zapisovatel",47
"vstupovat",47
"volně",47
"požívající",47
"vymáhat",47
"vyplácet",47
"obnovit",47
"přidružený",47
"licenční",47
"dopad",47
"zůstat",47
"provize",47
"označený",47
"přijímání",47
"maximální",47
"zjišťovat",47
"zmatečnost",47
"hrubě",47
"osiřelý",47
"uplynulý",47
"podmínit",47
"oddělení",47
"tiskopis",47
"navazující",47
"držet",46
"můj",46
"omezovat",46
"splátkový",46
"jmenovaný",46
"vystavení",46
"akreditace",46
"vzorek",46
"nákup",46
"postižený",46
"okruh",46
"letadlo",46
"odpisovat",46
"zahrnutý",46
"kasační",46
"dobrovolně",46
"projednávání",46
"formát",46
"sledování",46
"vratitelný",46
"prostřednictví",46
"osvědčovat",45
"ublížení",45
"oběť",45
"zpracovat",45
"sestavit",45
"tvorba",45
"vyrovnání",45
"využívání",45
"terénní",45
"podezření",45
"vyznání",45
"bezúplatně",45
"kancelář",45
"zacházení",45
"rozštěpení",45
"limit",45
"porada",45
"červen",45
"zavedení",45
"odvolatel",45
"hra",45
"prvek",45
"nahlédnutí",45
"převzatý",45
"nařízený",45
"invalidní",45
"notár",45
"uspořádání",45
"náboženský",45
"diplomatický",45
"let",45
"návykový",45
"technologie",45
"potřebovat",45
"starý",45
"vydražený",44
"památka",44
"roveň",44
"řídící",44
"bezúhonnost",44
"zkrátit",44
"vědomí",44
"vystoupit",44
"provinění",44
"odpor",44
"odstupné",44
"poukaz",44
"známka",44
"ztratit",44
"ruch",44
"přísedící",44
"dochvít",44
"napadnout",44
"nadpoloviční",43
"souhrn",43
"uzavírat",43
"přiznán",43
"pobočný",43
"pominutelný",43
"opravit",43
"stroj",43
"pokládat",43
"částečně",43
"zvyklost",43
"nahlížení",43
"navrácení",43
"přechovávat",43
"civilní",43
"prokázán",43
"pozice",43
"uvědomit",43
"ačkoliv",43
"opětovně",43
"školní",43
"realizace",43
"obstarat",42
"volený",42
"hnutí",42
"vyrobit",42
"srazit",42
"správně",42
"používání",42
"protiprávní",42
"dlouhodobě",42
"začít",42
"připravovat",42
"m2",42
"nahrazující",42
"pátá",42
"asistence",42
"uskutečňování",42
"těhotenství",42
"tvrdit",42
"osobnost",42
"vyřízení",42
"operace",42
"chemický",42
"hudební",42
"předvedení",42
"registrační",41
"zpeněžit",41
"velikost",41
"uznaný",41
"bezplatně",41
"kladný",41
"výměnek",41
"poddodavatel",41
"vyřazení",41
"kárně",41
"vyžadující",41
"vážně",41
"nerezident",41
"výslovný",41
"včasný",41
"kultura",41
"pozemní",41
"chyba",41
"odsoudit",41
"učiněn",41
"uznávat",41
"zavlečení",41
"vytvořit",41
"kdykoliv",41
"úzký",41
"počnout",41
"r",41
"doložení",41
"budoucno",41
"návštěva",41
"nesouhlas",41
"spotřební",41
"obvykle",41
"předvolaný",41
"justiční",41
"osvojovaný",40
"úhrnný",40
"rovnocenný",40
"úsilí",40
"patrný",40
"spořitelní",40
"diskriminace",40
"minimum",40
"článek",40
"vůbec",40
"stíhat",40
"připojištění",40
"postavený",40
"seznámení",40
"nabývací",40
"tělo",40
"vyhlašovat",40
"protože",40
"obdržený",40
"nucený",40
"zveřejněný",40
"omezen",40
"dispozice",40
"ačkoli",40
"iv",40
"namítnout",40
"penále",40
"ovládat",40
"pořízen",40
"působení",40
"ohlásit",40
"střet",40
"oznamovací",39
"pozastavit",39
"obyvatelstvo",39
"označovat",39
"rostlina",39
"vyzvednout",39
"výjimečně",39
"důchodový",39
"záruční",39
"zvolení",39
"postačovat",39
"postupně",39
"varianta",39
"předchůdce",39
"přiznávat",39
"opakovat",39
"převoditelný",39
"přídatný",39
"přírodní",39
"pohrůžka",39
"podléhající",39
"ubytovací",39
"národnostní",39
"omezující",39
"zájemce",39
"opožděný",39
"sezónní",39
"projednávaný",39
"bezprostřední",39
"neudělení",39
"směnka",39
"počítat",39
"bezplatný",39
"dotace",39
"hospodář",39
"specializovaný",38
"požívat",38
"nastoupit",38
"vykonání",38
"legalizace",38
"pravděpodobný",38
"energie",38
"stejná",38
"výchovný",38
"ročně",38
"neodvolatelnost",38
"proces",38
"zahrnující",38
"čtvrtletí",38
"říjen",38
"postihovat",38
"zadržet",38
"nejprve",38
"zkrácení",38
"nahlédnout",38
"štítek",38
"strpět",38
"dodatek",38
"převádět",38
"zajišťování",38
"příslib",38
"záviset",38
"přidělen",38
"promlčet",38
"pořad",38
"zaměstnat",38
"koordinace",38
"utajení",37
"ubytovatel",37
"relevantní",37
"doručovaný",37
"uskutečněn",37
"úsek",37
"konzulární",37
"ocenit",37
"vkladatel",37
"vybíraný",37
"zprostředkovatel",37
"veden",37
"dodržovat",37
"vyjadřovat",37
"podřízený",37
"úvěrní",37
"srozumitelný",37
"advokátní",37
"podepisovat",37
"kvalita",37
"živelní",37
"generální",37
"prostranství",37
"pozemka",37
"poskytující",37
"komisionář",37
"zcizitel",37
"překročení",37
"narušení",37
"automobil",37
"zmocnění",37
"hájit",37
"začátek",37
"ohrožující",37
"způsoben",37
"rozmnožování",37
"azyl",37
"nájemcův",37
"sjednání",37
"porod",37
"doručující",37
"jakost",37
"odběr",37
"jízdní",37
"místostarosta",37
"svolávat",37
"aukce",37
"organizovat",37
"uspokojen",36
"revizní",36
"přerušovat",36
"speciální",36
"vydávaný",36
"vykonáván",36
"hodnost",36
"vynaložení",36
"udržovat",36
"rozklad",36
"zahájen",36
"vzor",36
"vázaný",36
"čerpání",36
"záporný",36
"výhodný",36
"pohyb",36
"ověřování",36
"nápoj",36
"zabezpečit",36
"zachovávat",36
"zadávat",36
"místopředseda",36
"následovat",36
"mírný",36
"zatížit",36
"pásmo",36
"promlčení",36
"předmětný",36
"žák",36
"přezkoumávat",36
"zjištěn",36
"vzájemně",36
"rozpočtový",36
"schopný",36
"bývalý",36
"obsáhnout",36
"vinný",36
"své",36
"řešit",36
"prováděn",36
"knihovna",35
"snoubenec",35
"vazební",35
"koruna",35
"dosahovat",35
"pracující",35
"spolupracovat",35
"jiná",35
"vypracovat",35
"duben",35
"vytvářet",35
"podatel",35
"podlimitní",35
"čtyři",35
"vzetí",35
"pravidelně",35
"zavázaný",35
"letiště",35
"kompetenční",35
"zasílat",35
"nadlimitní",35
"magistrát",35
"převoditelnost",35
"přečin",35
"zakládající",35
"výrobní",35
"rozvržení",35
"výroční",35
"užívaný",35
"prioritní",35
"přepočet",35
"doprovod",35
"komitent",35
"analytický",35
"odmítat",35
"klást",35
"odposlech",35
"řízený",35
"trpět",34
"opožděně",34
"uzavírání",34
"oznámený",34
"vložení",34
"vypočíst",34
"oddělený",34
"postačující",34
"zastavený",34
"bydlet",34
"koncern",34
"poměra",34
"postihnout",34
"výbušnina",34
"věda",34
"chránit",34
"denní",34
"energetický",34
"listopad",34
"přechodně",34
"začínat",34
"předešlý",34
"tisk",34
"přidělený",34
"pozemkový",34
"pěstounský",34
"rozvedený",34
"menšina",34
"přísný",34
"okamžitý",34
"poživatel",34
"hrazený",34
"požární",34
"pravý",34
"odborník",34
"svátek",34
"členěný",34
"odpočinek",34
"žádoucí",34
"opatřený",33
"opačný",33
"zaokrouhlovat",33
"odstraňování",33
"mapa",33
"padělání",33
"ošetřovaný",33
"odchylka",33
"pevný",33
"propachtovatel",33
"oddělit",33
"opatrovnictví",33
"elektřina",33
"účelově",33
"navzájem",33
"podrobný",33
"zkoumat",33
"způsoba",33
"odpisovatel",33
"zadávaný",33
"zvyšování",33
"poradce",33
"geometrický",33
"předsedající",33
"nabídkový",33
"převeden",33
"převyšující",33
"dokončený",33
"knížka",33
"zrušený",33
"informování",33
"schvalování",33
"sedmý",33
"důvěrník",33
"nepoměr",33
"úspěšný",33
"slučitelný",33
"prokurista",33
"referenční",33
"tuzemský",32
"udržování",32
"jednou",32
"soustavně",32
"přepravní",32
"vypovídat",32
"vyslýchaný",32
"odesílatel",32
"vyšetřovací",32
"porušovat",32
"červenec",32
"výlučný",32
"mzdový",32
"delikt",32
"studie",32
"zprostředkovat",32
"matriční",32
"úplnost",32
"postupník",32
"upsaný",32
"posloupnost",32
"zastaven",32
"zatížení",32
"nadnárodní",32
"potravina",32
"škodlivý",32
"dobře",32
"mandát",32
"televize",32
"zhoršit",32
"ne",32
"boj",32
"přítomno",32
"konzultace",32
"nic",32
"nějaký",32
"proč",32
"skladování",32
"skládat",32
"obstarání",32
"odejmout",32
"snést",31
"doručován",31
"padělaný",31
"splňující",31
"zproštění",31
"účtovat",31
"podrobit",31
"výtvarný",31
"výška",31
"inovační",31
"přijat",31
"profil",31
"místem",31
"zadržovací",31
"loď",31
"zaručený",31
"zvuk",31
"přednostně",31
"zaznamenaný",31
"dodržení",31
"dceřin",31
"hotovost",31
"změněný",31
"květen",31
"rozhlas",31
"typ",31
"nástupnictví",31
"psychotropní",31
"sněm",31
"úmluva",31
"vi",31
"počítaný",31
"muž",31
"stravování",31
"stávající",31
"substituční",31
"ohlášený",31
"tajemník",31
"smluvený",31
"smát",31
"tvar",30
"orgány",30
"osvobozen",30
"rezervní",30
"pachtovní",30
"přesný",30
"vyjma",30
"důvěra",30
"okolí",30
"podnikat",30
"odkázat",30
"vnější",30
"přizvat",30
"hospodařit",30
"pozměněný",30
"postupitel",30
"připravit",30
"agent",30
"chybějící",30
"nakoupený",30
"mařit",30
"předávat",30
"převádějící",30
"zhotovení",30
"přirozený",30
"převážně",30
"tiskový",30
"odčitatelný",30
"příležitost",30
"zmocněný",30
"pohroma",30
"zpravodaj",30
"zprostředkování",30
"přípustnost",30
"především",30
"uveřejněný",30
"závazkový",30
"inkaso",30
"smrtit",30
"ukázat",30
"mrav",30
"odebrání",30
"zpřístupnění",30
"tvrzený",29
"dožádaný",29
"tělesný",29
"připojení",29
"dialog",29
"cz-cpa",29
"negativní",29
"vyhrožování",29
"spojovat",29
"pronájem",29
"vytvoření",29
"vyměřen",29
"plavidlo",29
"vyrovnat",29
"bankovní",29
"elektrický",29
"důstojnost",29
"přezkoumávaný",29
"statistický",29
"zcizit",29
"zemědělství",29
"lesní",29
"násl",29
"posečkání",29
"zapojení",29
"předepsat",29
"zaznamenat",29
"povolaný",29
"přesně",29
"přesto",29
"komunikační",29
"březen",29
"zneužít",29
"zmocnit",29
"hygienický",29
"zohlednit",29
"rozšiřování",29
"azylant",29
"zcizení",29
"omamný",29
"zveřejňovat",29
"integrita",29
"ať",29
"zákrok",29
"ubytovaný",29
"projektant",29
"předražek",29
"září",29
"připustit",29
"půjčování",29
"spolupracující",29
"zaměstnávat",29
"nezbytně",29
"šek",29
"odsuzující",29
"živý",29
"vratný",28
"omluva",28
"nečinnost",28
"upisování",28
"zástavce",28
"poukázka",28
"sourozenec",28
"vrchní",28
"danit",28
"záměna",28
"dít",28
"vyvolaný",28
"odebrat",28
"podpůrce",28
"čtvrtý",28
"odvést",28
"rasa",28
"válka",28
"dlužný",28
"pohlavní",28
"pohotovost",28
"vybírat",28
"likvidita",28
"prodlužovat",28
"popisný",28
"popřený",28
"čára",28
"zaměstnávání",28
"nabízet",28
"technika",28
"dobytnost",28
"přenechat",28
"uveřejňovat",28
"schválen",28
"žijící",28
"vlajka",28
"invalidita",28
"zákonnost",28
"příkazník",28
"nepřípustnost",28
"počínaje",28
"odůvodněn",28
"odvrácení",28
"nicotnost",28
"opravňovat",28
"zastupující",28
"digitální",28
"mimořádně",28
"rozhodnut",28
"rozumný",28
"zvláště",28
"naléhavý",28
"inventář",28
"skladovatel",28
"obnovený",28
"splněný",28
"agendový",28
"naplnění",28
"obdarovaný",28
"řad",28
"prvý",28
"text",28
"používaný",27
"trestnost",27
"osmnáct",27
"považován",27
"identifikující",27
"uzávěra",27
"konkurenční",27
"pracovnělékařský",27
"památkový",27
"únor",27
"pobídka",27
"doplňovat",27
"jídlo",27
"kusový",27
"vyzývat",27
"infekční",27
"čerpat",27
"výkaz",27
"nechat",27
"národnost",27
"vii",27
"závisle",27
"úrokový",27
"porušování",27
"sázka",27
"nahoru",27
"domnělý",27
"vzájemnost",27
"přemístit",27
"přesvědčení",27
"pozměnění",27
"dokládat",27
"značka",27
"ztracený",27
"náležitý",27
"započetí",27
"záchranný",27
"produkce",27
"zeměměřický",27
"mise",27
"aktivum",27
"zásoba",27
"q",27
"čnr",27
"číst",27
"slíbit",27
"nezletilé",27
"zřizovatel",27
"zašle",27
"trvající",26
"tržní",26
"sepisovat",26
"ukončený",26
"drobný",26
"konstrukce",26
"ostraha",26
"oznamovatel",26
"textový",26
"spisový",26
"vyhotovený",26
"imobilizovaný",26
"architektonický",26
"krajina",26
"darování",26
"vymazat",26
"vyplacen",26
"pleticha",26
"váznoucí",26
"vyvézt",26
"bezúhonný",26
"přečíst",26
"stravný",26
"výzev",26
"zabezpečovat",26
"prodejní",26
"poprvé",26
"úkor",26
"zadostiučinění",26
"průměr",26
"zavázán",26
"sdělen",26
"předčasný",26
"hlásit",26
"šrot",26
"alkoholický",26
"narušovat",26
"zdůvodnění",26
"devizový",26
"dovézt",26
"příspěvkový",26
"nezletilá",26
"celistvost",26
"kolegium",26
"zásadní",26
"objektivní",26
"jaderný",26
"montáž",26
"obraz",26
"ujmout",26
"porota",26
"odchylovat",26
"ušlý",26
"střelivo",26
"svěření",26
"městys",26
"nezpůsobilost",25
"trestně",25
"osvědčující",25
"udržovací",25
"dvojnásobek",25
"vložit",25
"šíření",25
"advokacie",25
"rovnoměrný",25
"vykonaný",25
"vylíčení",25
"vysílatel",25
"vyřizování",25
"vyšetření",25
"zamezení",25
"zamítnut",25
"potrestán",25
"poučen",25
"výkres",25
"pozůstalostní",25
"x",25
"odpisovaný",25
"členění",25
"hospodařící",25
"katalog",25
"řeč",25
"zaplacen",25
"započatý",25
"široký",25
"ztěžovat",25
"průmysl",25
"průtah",25
"brát",25
"předek",25
"přednost",25
"existenční",25
"napomenutí",25
"pozvání",25
"potvrzovat",25
"klid",25
"původně",25
"tíž",25
"certifikovaný",25
"prokura",25
"ukládající",25
"spáchán",25
"odpověď",25
"svobodný",25
"odpůrce",25
"opětovný",25
"pobývající",25
"t",25
"uspokojování",24
"ulice",24
"školení",24
"otevřený",24
"souhlasný",24
"kontaktní",24
"obřad",24
"vrácen",24
"dávat",24
"vyhovovat",24
"koupit",24
"vyměření",24
"vystavený",24
"vymezovat",24
"vyměnit",24
"krácený",24
"vyslání",24
"starší",24
"výběrový",24
"podávání",24
"náložný",24
"pohřeb",24
"pojem",24
"významně",24
"rozšiřovat",24
"zajišťující",24
"odpracovaný",24
"zaměstnaný",24
"neexistence",24
"hospodářství",24
"pátý",24
"vyměřit",24
"pře",24
"namítat",24
"předtím",24
"zahrnovaný",24
"klamavý",24
"doplňující",24
"nemocenský",24
"zmocnitel",24
"onlinout",24
"rozdělovat",24
"zpřístupňování",24
"rozhodce",24
"sepsán",24
"iva",24
"závažně",24
"fundace",24
"dokončit",24
"občanskoprávní",24
"stanice",24
"oproti",24
"protest",24
"odpadnout",24
"klasifikace",24
"svěřen",24
"dovolovat",24
"slyšení",24
"směr",23
"ohrožen",23
"ustavit",23
"rekreace",23
"uhrazení",23
"identifikovat",23
"přenést",23
"utrpět",23
"uvážení",23
"vklást",23
"vnitrostátní",23
"odbor",23
"vyhledávání",23
"patentový",23
"přestávka",23
"spoludlužník",23
"podjatost",23
"stavebníkův",23
"vznikající",23
"odkup",23
"uvolnění",23
"rozdělený",23
"odměňování",23
"větě",23
"zachován",23
"instalace",23
"číselný",23
"zaměření",23
"nadměrný",23
"ptačí",23
"návaznost",23
"magisterský",23
"zanechat",23
"nasvědčující",23
"dohlížet",23
"odňat",23
"hostující",23
"mediační",23
"uskutečňovaný",23
"požívání",23
"sestavený",23
"zhotovený",23
"rozšíření",23
"objasnit",23
"dopravit",23
"uchazeč",23
"disponovat",23
"humanitární",23
"odkoupení",23
"slovenský",23
"odmítnut",23
"mír",23
"technologický",23
"opakování",22
"uhrazen",22
"usazený",22
"usnadnit",22
"soukromí",22
"konflikt",22
"vrácený",22
"patrn",22
"vyhotovovat",22
"vyjádřený",22
"spojující",22
"postarat",22
"pevně",22
"dělení",22
"vyplynout",22
"vyplácený",22
"jmenován",22
"měsíčně",22
"vypracování",22
"kumulativní",22
"les",22
"ohlašovatel",22
"vyškrtnutí",22
"kalý",22
"výpůjčka",22
"pojistit",22
"zvolen",22
"probíhající",22
"depozitář",22
"sňatek",22
"lokalita",22
"garáž",22
"připojovat",22
"zasílatel",22
"asanace",22
"evropsky",22
"psát",22
"zdravotně",22
"manželka",22
"hmotnost",22
"narozený",22
"hodnotit",22
"přihlášení",22
"přiložit",22
"zmírnění",22
"dominantní",22
"rovnoměrně",22
"noční",22
"praktický",22
"osmý",22
"pedagogický",22
"zpravodajský",22
"nutit",22
"rozumový",22
"princip",22
"tříletý",22
"prohlášen",22
"sjednávání",22
"získávání",22
"skříň",22
"fáze",22
"skončen",22
"spadat",22
"příští",22
"odchylný",22
"propagace",22
"svolaný",22
"svolavatel",22
"odvrátit",22
"odčinit",22
"obtížný",21
"reklamní",21
"opak",21
"kolektivně",21
"už",21
"umístěn",21
"upotřebitelný",21
"opírat",21
"velitel",21
"konverze",21
"konkursní",21
"oceňovací",21
"kontrolovaný",21
"čina",21
"vyhrazený",21
"parcela",21
"spoluautor",21
"platně",21
"dceřiný",21
"důvěrný",21
"krytý",21
"váznout",21
"zasáhnout",21
"výhra",21
"povolovat",21
"výsledný",21
"prodávaný",21
"mocenský",21
"zaopatření",21
"započítat",21
"líh",21
"havárie",21
"předaný",21
"předstih",21
"alkohol",21
"hlášený",21
"přepraven",21
"marně",21
"přijímající",21
"tkáň",21
"určující",21
"přivodit",21
"půjčitel",21
"rodičovství",21
"námořní",21
"sdělovací",21
"objednávka",21
"směs",21
"znemožnit",21
"soused",21
"úplatek",21
"spotřebovaný",21
"jazykový",21
"účastenství",21
"film",21
"prostý",21
"karanténa",21
"odročit",21
"dovědět",21
"registrovat",20
"obtížený",20
"okamžitě",20
"snižující",20
"tělovýchovný",20
"oznámen",20
"clo",20
"uplatňující",20
"obálka",20
"užitý",20
"ověřovat",20
"viii",20
"dálka",20
"přesnost",20
"patnáctý",20
"kov",20
"vykázat",20
"odcizený",20
"dědění",20
"vyměnitelný",20
"vynětí",20
"krytí",20
"vytknout",20
"odečtení",20
"kus",20
"vězeňský",20
"lidskost",20
"vyzvednutí",20
"portál",20
"vzdušný",20
"vznést",20
"postoupený",20
"podáván",20
"výklad",20
"pohnutka",20
"pojištěnec",20
"demokratický",20
"vědomě",20
"zatajit",20
"průzkum",20
"zavinit",20
"hazardní",20
"předcházení",20
"napadat",20
"aplikace",20
"procentní",20
"nastupovat",20
"připojený",20
"poznatek",20
"nepatrný",20
"neposkytnutí",20
"zneužívat",20
"revizor",20
"nálezce",20
"ztížený",20
"pěstoun",20
"sdělování",20
"objektivně",20
"sklep",20
"dovolatel",20
"obohatit",20
"směnečný",20
"přednést",20
"doručitel",20
"půda",20
"oceňovat",20
"odborně",20
"úplně",20
"porovnání",20
"úvodní",20
"odepřen",20
"geodetický",20
"čtrnáct",20
"surovina",20
"sňatečný",20
"naposledy",20
"klesnout",20
"klient",20
"ohrožený",19
"koncesní",19
"obvinění",19
"jednostranný",19
"nikoliv",19
"organizátor",19
"uveřejněn",19
"osvojit",19
"bezhotovostní",19
"dvanáctina",19
"konto",19
"vydavatel",19
"úplat",19
"volič",19
"vydržení",19
"vybírán",19
"došetření",19
"zhoršení",19
"rozhodovací",19
"linie",19
"zajišťovaný",19
"los",19
"dotaz",19
"postoupen",19
"zavazadlo",19
"podvod",19
"podzemní",19
"pořizovaný",19
"w",19
"závadný",19
"popírat",19
"zabývat",19
"založen",19
"porušen",19
"dovolit",19
"psychický",19
"prověřit",19
"zbavit",19
"zbavovat",19
"poukázaný",19
"tepelný",19
"použit",19
"samotný",19
"přestože",19
"dodávat",19
"automat",19
"neplnění",19
"zkreslený",19
"zlepšení",19
"přípravek",19
"příslušející",19
"rozdílný",19
"výrokový",19
"prevence",19
"nápravný",19
"cenový",19
"rychlý",19
"zvoucí",19
"omezeně",19
"sběratelský",19
"zástav",19
"setkání",19
"zástupka",19
"objem",19
"zamýšlený",19
"objevit",19
"kolo",19
"obytný",19
"součin",19
"odchýlit",19
"odcizení",19
"spravující",19
"účelový",19
"umění",19
"studium",19
"složitost",19
"čitelný",19
"středisko",19
"kauce",19
"šekový",19
"obsadit",19
"provozovaný",19
"veterinární",18
"těžba",18
"ozdravný",18
"uhrazovací",18
