"corpus","user/arcady/selected_czech_statutes___2020_3"
"subcorpus","-"
Item,Frequency
"zadavatel zajistit",5
"koncese v",5
"plátce poplatník",5
"zadržený cestovní",5
"zadržený podezřelý",5
"doručit osoba",5
"a písemný",5
"zadávat zadavatel",5
"zadávání koncese",5
"koncipient podle",5
"zahraniční instituce",5
"plénum být",5
"zahraniční pojištění",5
"zahraniční soud",5
"po dokončení",5
"zahraničí do",5
"zahraničí nebo",5
"zahraničí v",5
"zahrnout i",5
"zahrnující vybírání",5
"zahájení konkursní",5
"konkrétní fyzický",5
"zahájení vedení",5
"zahájení výslech",5
"po pořízení",5
"zahájený z",5
"po pracovní",5
"doručit též",5
"zahájit jednání",5
"po první",5
"po přechod",5
"po přednesení",5
"zajistit důkaz",5
"po přemístění",5
"po převod",5
"zajistit na",5
"doručit zadavatel",5
"zajistit podle",5
"zajistit pouze",5
"zajistit splnění",5
"zajistit vyhotovení",5
"zajistit zástavní",5
"po sloučení",5
"doručit úřad",5
"zaměstnanec zanikající",5
"zajištění koordinace",5
"zajištění nárok",5
"být překážka",5
"po uspokojení",5
"aby výše",5
"zajištění splnění",5
"kontrola být",5
"po vyhotovení",5
"zajištění vztahovat",5
"doručovat a",5
"zajištění úhrada",5
"pod výše",5
"zajištěný v",5
"zajištěný částka",5
"po zdanění",5
"zajišťovat bezpečnost",5
"zajišťovat řádný",5
"doručovat dotčený",5
"zajišťující kontrola",5
"kontrola předložit",5
"po zůstavitel",5
"po zřízení",5
"doručovat jednotlivě",5
"zakládaný do",5
"zakládat jeho",5
"zakládat nárok",5
"zakládat ten",5
"zakládat na",5
"zaknihovaný a",5
"zakázaný dohoda",5
"kontrolní osvědčení",5
"pobyt dítě",5
"a přechodný",5
"zakázka stanovit",5
"kontrolní řád",5
"pobyt obviněný",5
"kontrolovaný daňový",5
"doručovat prostřednictvím",5
"založený v",5
"kontrolovat jejich",5
"zaměstnání před",5
"soutěžní úřad",5
"zamítnout a",5
"konzultace podle",5
"zamítnout žádost",5
"konzultace s",5
"pobyt uvedený",5
"konzumní líh",5
"zaměstnanec jako",5
"doručovat veřejný",5
"pobytový oprávnění",5
"pobídka podle",5
"pobytový sociální",5
"doručovat vždy",5
"zaměstnanec od",5
"konání ustavující",5
"být převod",5
"konání ústní",5
"zaměstnanec společnost",5
"koordinace a",5
"pocházet z",5
"pod jejíž",5
"zaměstnanec zařazený",5
"zaměstnanec zařadit",5
"zaměstnanec částka",5
"zaokrouhlený na",5
"zaměstnankyně na",5
"pod svůj",5
"zaměstnanost v",5
"kopie daňový",5
"zaměstnavatel bez",5
"kopie katastrální",5
"zaměstnavatel k",5
"zaměstnavatel jako",5
"zaměstnavatel nařídit",5
"zapisovatel a",5
"podaný jen",5
"zaměstnavatel trvat",5
"kopie zápis",5
"kopírovací zařízení",5
"podaný po",5
"zaměstnavatel účastník",5
"zaměstnání být",5
"korporace do",5
"korporace i",5
"aby člen",5
"návrh odsouzený",5
"podat až",5
"zaměstnávání a",5
"korporace lze",5
"zanikající a",5
"zanikající korporace",5
"zanikat i",5
"zanikat pojištění",5
"zanikat pozdě",5
"zanikat ten",5
"korporace odpovídat",5
"započatý kalendářní",5
"zanikat závazek",5
"zaniklý nebo",5
"podat takový",5
"zaniklý podíl",5
"podat někdo",5
"zaniknout pozdě",5
"podat o",5
"zapisovat poznámka",5
"zaplacení odstupné",5
"dosavadní vlastník",5
"podat předseda",5
"podat soud",5
"zaplatit správní",5
"součást rozhodnutí",5
"zaplatit úrok",5
"zaplatit vysoký",5
"zapotřebí k",5
"dosavadní stav",5
"koruna dol",5
"započítat se",5
"započítávat i",5
"adhezní způsob",5
"podat zpráva",5
"podat ústavní",5
"součástka podle",5
"zapsat i",5
"zasedání svolat",5
"zapsán právo",5
"podařit odstranit",5
"zaručen vzájemnost",5
"zaručený právo",5
"zasedání plénum",5
"zaručený základní",5
"zasahující do",5
"zasedání orgán",5
"zasedání okresní",5
"podepsat on",5
"kořistit z",5
"podezřelý nebo",5
"podezřelý osoba",5
"zaslat opis",5
"kraj v",5
"krajský a",5
"zaslat předseda",5
"zastavení daňový",5
"podklad nebo",5
"zastavení movitý",5
"dosažení cíl",5
"dosažení přímý",5
"zastavený věc",5
"zastavit na",5
"zastavit den",5
"kritérion a",5
"zastavit výkon",5
"zastavit také",5
"zastavitelný pozemek",5
"zastavěný a",5
"zastavit proto",5
"dosažení shoda",5
"podle jaký",5
"dosažení vzájemný",5
"adresa být",5
"zastoupený notář",5
"krizový řízení",5
"podle exekuční",5
"podle hlavní",5
"dosažený soutěžitel",5
"a charakter",5
"kritérion způsobilost",5
"zastupitelný cenný",5
"zatímně upravit",5
"zatýkací rozkaz",5
"být příloha",5
"zastupitelstvo v",5
"krytý blok",5
"zaviněný porušení",5
"zastupovat evropský",5
"dosažený za",5
"zavázat splnit",5
"podle prováděcí",5
"a namáhavost",5
"zařazení a",5
"zatížit zástavní",5
"zatčený osoba",5
"zařízení umožňující",5
"podle statut",5
"a předkládat",5
"podle takový",5
"zboží dodávat",5
"zboží kupující",5
"zavdat příčina",5
"být přístupný",5
"který dokládat",5
"zcizení dědictví",5
"zaznamenat v",5
"podléhat společnost",5
"zda lze",5
"zařadit na",5
"adresa jeho",5
"zařazení cizinec",5
"podle rozumný",5
"dostatečně využít",5
"podmínka bezpečnost",5
"který dědictví",5
"dostatek prostředek",5
"podle schválený",5
"zda částka",5
"podmínka jejich",5
"zdanění v",5
"zdravotní způsobilost",5
"zdraví jiný",5
"zdraví ohrožující",5
"být reorganizační",5
"podmínka pracovní",5
"dosud nabýt",5
"podmínka tam",5
"dostatečný k",5
"zejména při",5
"podmínka zaměstnanec",5
"zem na",5
"zem při",5
"zemní plyn",5
"zemědělský intervenční",5
"podmínka členství",5
"který měnit",5
"podmíněný osvobození",5
"zhodnocení se",5
"zhotovování rozmnoženina",5
"zisk být",5
"adresa tento",5
"zisk podle",5
"zbytně spojený",5
"podnikat nebo",5
"který navrhovatel",5
"zjednání výhoda",5
"zcizení majetek",5
"zda cizinec",5
"zda docházet",5
"který dovršit",5
"který dílo",5
"podnikatel s",5
"který nárok",5
"podmiňující výrok",5
"zjištěn skutečnost",5
"zjištění cena",5
"zda osoba",5
"který dříve",5
"zjištění totožnost",5
"podnikatelský seskupení",5
"zjištěný okolnost",5
"zjištěný rozdíl",5
"podnikání jiný",5
"zjišťování majetkový",5
"zdanění ovládaný",5
"zkrácení právo",5
"podmínka mít",5
"být regulační",5
"zdravotnický asistent",5
"podmínka její",5
"zdravotnický nebo",5
"a vysvětlení",5
"dosáhnout uspokojení",5
"a evidovat",5
"který organizační",5
"zmařit výkon",5
"podmínka provoz",5
"podobně bezpečný",5
"zdroj a",5
"podpis moct",5
"adresát a",5
"podpis protokol",5
"jeho úpadek",5
"zdroj s",5
"podpora podle",5
"nízký nebo",5
"dotknout právo",5
"který podepsat",5
"podmínka splňovat",5
"změna skutečnost",5
"zdůvodnitelný kritérion",5
"podmínka u",5
"dotýkat právo",5
"podstata majetek",5
"zejména hotový",5
"podmínka upravený",5
"změnit jen",5
"podstata tvořit",5
"změnit výše",5
"zejména se",5
"podstatný odchylka",5
"znak podle",5
"znakový řeč",5
"podstatný skutečnost",5
"znalec muset",5
"podstatný záležitost",5
"zem svůj",5
"dosud splnit",5
"zneužití dominantní",5
"zemřelý manžel",5
"podán žaloba",5
"znám a",5
"podán žádost",5
"známý dědic",5
"podání kontrolní",5
"znění regulační",5
"být seznámit",5
"zobrazení obličej",5
"zhotovitel odpovídat",5
"zpeněžení podíl",5
"zpeněžení zajištění",5
"adresa umístění",5
"který přesahovat",5
"zpravidla málo",5
"zjistit skutkový",5
"zpravodaj a",5
"zprostit se",5
"zprostředkovaný výnos",5
"podávat nabídka",5
"zjistitelný z",5
"podnikatel zapsaný",5
"podnikatel vyplývající",5
"podávat v",5
"zpráva soud",5
"podávat za",5
"některý náležitost",5
"zjistit údaj",5
"podnikatelův podnikání",5
"který příslušný",5
"podnájemní smlouva",5
"podíl lze",5
"dovolená a",5
"dovolená do",5
"způsob než",5
"který rozsudek",5
"podnět a",5
"a přenesený",5
"který odporovat",5
"zkrácení pojistný",5
"podíl spojen",5
"způsob přípustný",5
"podíl stejný",5
"zkrácený znění",5
"podoba být",5
"který odvolací",5
"podoba do",5
"zkušební řád",5
"způsob vymáhání",5
"zkáza nebo",5
"způsob úhrada",5
"dosáhnout v",5
"který oprávněný",5
"zletilý zaopatřený",5
"zločin a",5
"být sledovat",5
"způsobený úmyslně",5
"podobný fotografia",5
"a exekutor",5
"podobný povinný",5
"způsobilost žadatel",5
"dovolený přerušení",5
"způsobilý jednat",5
"způsobit nebo",5
"způsobit poškození",5
"podobný činnost",5
"způsobit tak",5
"zmatečnost uvedený",5
"dovolání a",5
"podobný účel",5
"zrakový postižení",5
"zrušen platnost",5
"podpis cizinec",5
"zrušen rozhodnutí",5
"změna bydliště",5
"zrušení jiný",5
"změna doba",5
"dovolání moct",5
"změna exekutor",5
"zrušení přechodný",5
"dovolání nebo",5
"být snížit",5
"zrušení rozsudek",5
"zrušení svěřenský",5
"pohledávka přihlížet",5
"který takto",5
"pohledávka stejný",5
"změna oznámit",5
"zrušit konkurs",5
"zrušit vysoký",5
"zrušit část",5
"zrušovat se",5
"změna rozsah",5
"dovoz nebo",5
"ztížet jeho",5
"ztížit nebo",5
"ztěžovat výkon",5
"podrobný pravidlo",5
"zveřejnění a",5
"pojistitel na",5
"pojistitel být",5
"který usnesení",5
"pojistitel o",5
"pojistitel pojistný",5
"zveřejněný údaj",5
"dovědět o",5
"podstata moct",5
"pojistné období",5
"zvláštní označení",5
"který veřejný",5
"zvláštní povinnost",5
"zvláštní poštovní",5
"pojistník a",5
"podstata s",5
"podstata stejný",5
"pojistník v",5
"změna vyžadující",5
"změnit jejich",5
"zvláštní vízum",5
"zvláštní štěpný",5
"pojištěnec všeobecný",5
"zvlášť významný",5
"dotčen jeho",5
"který vynaložit",5
"pojištění mít",5
"zvolit zástupce",5
"který potřebovat",5
"akcie bez",5
"podstatný poškození",5
"pojištění vypovědět",5
"který včas",5
"pojištěný v",5
"pojišťovna být",5
"znalec za",5
"zvýšený nebezpečí",5
"podstatně měnit",5
"zvýšit nebezpečí",5
"znamenat podstatný",5
"zvěstný nebo",5
"dotčený dceřiný",5
"podstatně ztížet",5
"spoluvlastník mít",5
"podvodný jednání",5
"který zakladatel",5
"zneužití hlasovací",5
"zneužití vlajka",5
"pokrevní rodič",5
"a přejímající",5
"pokud do",5
"zájem využití",5
"pokud dosud",5
"který prodávající",5
"který zboží",5
"zájezd a",5
"zájemce nebo",5
"znám dostatečně",5
"zákaz týkat",5
"zákazník bez",5
"spoluvlastnictví nebo",5
"zákazník nebo",5
"který poškozený",5
"známý místo",5
"zákazník právo",5
"pokud námitka",5
"základ dožádání",5
"základ nový",5
"základ opatření",5
"zobrazený biometrický",5
"podání prohlášení",5
"základ předběžný",5
"podání písemný",5
"základ svůj",5
"základ ujednání",5
"který úřad",5
"základ výhradní",5
"základ znalecký",5
"pokud souviset",5
"podání výslovně",5
"který překračovat",5
"zpracování změna",5
"kterýkoli notář",5
"pokud vlastník",5
"pokud vyplývat",5
"pokud vést",5
"podání či",5
"kterýkoli člen",5
"pokud všechen",5
"zákon oprávněn",5
"dražba v",5
"zpravidla s",5
"zákon požadovat",5
"zákon proti",5
"zákon při",5
"zákon připouštět",5
"zákon přípustný",5
"zákon rozhodovat",5
"zprostředkování zaměstnání",5
"zákon vyžadován",5
"podávat pozdě",5
"zprostředkovávat obchod",5
"zákonní zástupce",5
"kupující při",5
"pokyn nebo",5
"který připravovat",5
"zpáteční přeprava",5
"zákoník upravující",5
"záležitost být",5
"záležitost na",5
"záležitost a",5
"zpět návrh",5
"kurs devizový",5
"zpětný účinnost",5
"policie cestovní",5
"kurs se",5
"který příkaz",5
"drobný nedostatek",5
"být srážka",5
"záloha z",5
"zpětvzetí nebo",5
"zpět svůj",5
"podíl cizinec",5
"policie oprávněn",5
"policie postupovat",5
"být skutečný",5
"zánik jejich",5
"kvalifikace k",5
"podíl některý",5
"způsob informování",5
"který rodinný",5
"způsob lze",5
"zánik trestní",5
"kvalifikace prostřednictvím",5
"kvalifikace účastník",5
"způsob plnění",5
"zápis návrh",5
"způsob placení",5
"způsob pro",5
"způsob právo",5
"pomoc k",5
"zápis skutečnost",5
"podíl u",5
"podíl tento",5
"zápis zahraniční",5
"poměr dědický",5
"druh zajištění",5
"kárný postih",5
"podílející se",5
"kárný soud",5
"záruka složit",5
"způsob rozúčtování",5
"být stihnout",5
"zásadní usnesení",5
"dovolená z",5
"o investiční",5
"zásilka adresovaný",5
"podílový spoluvlastnictví",5
"způsobení škoda",5
"způsobený provoz",5
"poměr s",5
"zástupce bez",5
"způsobený příznivý",5
"poměr z",5
"způsobilost státní",5
"být stížnost",5
"způsobilost osoba",5
"pohledávka dotčený",5
"poměrný obtíž",5
"zástupce při",5
"zástupce ustanovit",5
"který společný",5
"a chránit",5
"způsobilý podle",5
"zástupčí oprávnění",5
"popis k",5
"pohledávka odepsán",5
"závazek po",5
"pohledávka náklad",5
"závazek všecek",5
"poplatek být",5
"poplatek podle",5
"závažný a",5
"závažný havárie",5
"poplatník mít",5
"leden následující",5
"zrušení omezení",5
"zrušení partnerství",5
"poplatník prokázán",5
"poplatník při",5
"který strana",5
"závod na",5
"závod nabýt",5
"který stát",5
"způsobit takový",5
"závod přejít",5
"závod tvořící",5
"letadlo a",5
"letadlo nebo",5
"závěrka být",5
"závěrka podle",5
"závěť pořízen",5
"záznam obsahující",5
"popřený část",5
"záznam pořídit",5
"popřípadě adresa",5
"záznam vydaný",5
"zrušení zahraniční",5
"získat trestný",5
"pohledávka vykonatelný",5
"zúžit jeho",5
"zrušit soud",5
"zrušit výrok",5
"dovolávat pouze",5
"zřejmě vhodný",5
"popřípadě podle",5
"popřípadě stanovit",5
"popřípadě státní",5
"pohlížet jako",5
"který umožnit",5
"zůstatek na",5
"popřípadě vyjádření",5
"zůstatek v",5
"zuživatelný věc",5
"zůstavitel mít",5
"pohyb pracovník",5
"zůstavitel za",5
"lhůta rozhodnutí",5
"zůstávat v",5
"úbytek majetek",5
"poradní orgán",5
"pojistitel nebo",5
"zveřejnění tento",5
"údaj moct",5
"zveřejnění písemnost",5
"porodní asistentka",5
"pojistitel povinnost",5
"porucha zdraví",5
"dovršit patnáctý",5
"zveřejnění zápis",5
"poručník a",5
"zveřejňovat způsob",5
"údaj správce",5
"poručník se",5
"lhůta třicet",5
"družstvo smět",5
"porušení dojít",5
"lhůta u",5
"údržba a",5
"úhrada vymáhaný",5
"porušení ustanovení",5
"akcie akcionář",5
"lhůta zaplatit",5
"být soupis",5
"lhůta činit",5
"zvláštní senát",5
"úkol související",5
"licence být",5
"zvlášť naléhavý",5
"posečkání úhrada",5
"úkon insolvenční",5
"který vyslovit",5
"deratizace v",5
"zvolený člen",5
"akcie anebo",5
"zvolit použití",5
"úkon za",5
"poskytnout potřebný",5
"zvyšovat nebo",5
"úmysl poškodit",5
"úmysl působit",5
"stanova se",5
"pojištění vztahovat",5
"zvíře svěřit",5
"který váznout",5
"úpadek obchodní",5
"zvýšení jmenovitý",5
"poskytnutí dočasný",5
"poskytnutí dostatečný",5
"úplnost a",5
"pojišťovna se",5
"držitel být",5
"úprava se",5
"pokračovat po",5
"poskytnutý věřitel",5
"úschova stát",5
"poskytnutý za",5
"poskytnutý zaměstnanec",5
"úsek přeprava",5
"poskytnutý záloha",5
"ústavní zdravotnický",5
"poskytovat a",5
"ústřední správa",5
"zájem státní",5
"územní celistvost",5
"zájem zaměstnavatel",5
"poskytovat zaměstnanec",5
"pokud jeden",5
"akcie jako",5
"území i",5
"území hodně",5
"území několik",5
"území občan",5
"poskytování dávka",5
"pokud kolektivní",5
"který znemožňovat",5
"a exekutorův",5
"zákaz výslech",5
"území sousední",5
"poslanec a",5
"úzko související",5
"území žádost",5
"zákazník od",5
"účast a",5
"účast jiný",5
"pokud nastat",5
"listina současně",5
"zákazník v",5
"účastnit společný",5
"základ jaký",5
"pokud občan",5
"který zvýšit",5
"pokud od",5
"účastník národní",5
"pokud oprávněný",5
"účastník povinen",5
"listina z",5
"základ odborný",5
"základ obecný",5
"základ ohlášení",5
"účastník takový",5
"účastník vyzvat",5
"draha železniční",5
"základ právo",5
"postarat se",5
"a formát",5
"a příloha",5
"postavení být",5
"postavení cizinec",5
"pokud požádat",5
"postavení mít",5
"účel mít",5
"účel na",5
"základ schválení",5
"základ schválený",5
"základ takový",5
"základ předložený",5
"který zároveň",5
"pokud příjem",5
"účel rozhodnutí",5
"základ vlastní",5
"postavený on",5
"účel související",5
"stanovit projekt",5
"základ výzva",5
"být sporný",5
"účel vazba",5
"základ závazek",5
"postižení účast",5
"základ v",5
"základ živnostenský",5
"lze měnit",5
"účel šetření",5
"být uvedený",5
"lze náležitost",5
"být uveřejněn",5
"účet poskytovatel",5
"pokud uživatel",5
"lze odepřít",5
"pokud veřejný",5
"účinek hromadný",5
"účinek jednání",5
"účinek jen",5
"zákon náležet",5
"účinek pravomocný",5
"účinek přeshraniční",5
"účinek v",5
"zákon porušit",5
"zákon předpokládaný",5
"postupovat způsob",5
"dát on",5
"zákon příslušet",5
"účinný den",5
"posudek se",5
"účinný technický",5
"zákon určit",5
"a nosič",5
"být užít",5
"úřad od",5
"potravina nebo",5
"být užívat",5
"úřad postupovat",5
"lze provedení",5
"pokuta příkaz",5
"zákonnost a",5
"a přihláška",5
"být vada",5
"dražený věc",5
"zákonný nebo",5
"úřad vést",5
"potvrzení nebo",5
"být valný",5
"kupující v",5
"zákonný znak",5
"pokyn policie",5
"dražitel být",5
"polehčující okolnost",5
"poté se",5
"potřeba dítě",5
"lze přičítat",5
"být vedlejší",5
"úřední činnost",5
"být vedoucí",5
"záloha při",5
"časový úsek",5
"kurs upsaný",5
"záměr již",5
"český nebo",5
"být veřejnoprávní",5
"potřebný náklad",5
"druh cestovní",5
"záměr s",5
"záměr muset",5
"záměr uzavřít",5
"policie se",5
"potřebný vysvětlení",5
"záměra uvedený",5
"lze takto",5
"poukázání nebo",5
"politický nebo",5
"čin moct",5
"být starší",5
"pouze jako",5
"lze upustit",5
"zánik společnost",5
"čin pod",5
"a přírodní",5
"čin s",5
"pouze o",5
"čin ublížení",5
"čin vražda",5
"čin vůči",5
"lze uvést",5
"čin způsoben",5
"činit jiný",5
"lze vypovědět",5
"činnost cizinec",5
"činnost družstvo",5
"lze vypořádat",5
"lze vyhovět",5
"druh uložený",5
"a příslušnost",5
"činnost vysoký",5
"být vstupní",5
"použití v",5
"činnost závislý",5
"poměr jmenovitý",5
"použít ochranný",5
"člen notářský",5
"člen on",5
"člen odborový",5
"člen proti",5
"použít pravidlo",5
"použít režim",5
"člen s",5
"člen soud",5
"záruka a",5
"být vydávat",5
"látka s",5
"zásilka mít",5
"zásilka nebo",5
"druh řízení",5
"zásilka se",5
"kód v",5
"povaha být",5
"člověk lze",5
"povaha dílo",5
"část anebo",5
"povaha projednávaný",5
"povaha práce",5
"povaha trestný",5
"poměr zahraniční",5
"část její",5
"zástupce lze",5
"část k",5
"část lze",5
"část majetkový",5
"povaha veřejný",5
"zástupce do",5
"část při",5
"považovat příjem",5
"a přikázat",5
"pomůcka a",5
"léto za",5
"část zisk",5
"dílčí úkon",5
"část základní",5
"strana dědický",5
"pomůcka nebo",5
"část zásada",5
"léčení a",5
"dílčí část",5
"strana druhý",5
"část řízení",5
"část živnostenský",5
"ponechat podmíněný",5
"zástupce zastupovat",5
"zástupka moct",5
"zátěž systém",5
"ponechání obviněný",5
"závada váznoucí",5
"částka rovnající",5
"povinen odevzdat",5
"povinen odeslat",5
"povinen odvádět",5
"líčení provést",5
"povinen označit",5
"dítě azylant",5
"dítě blízký",5
"m2 a",5
"povinen pro",5
"číslo opatrovník",5
"číslo majetkový",5
"číslo osvojenec",5
"závazek vůči",5
"číslo přidělit",5
"číslo zápis",5
"aktuálně zobrazený",5
"závazek zrušit",5
"majetek dítě",5
"majetek jeden",5
"řidič dopravní",5
"závazný část",5
"řád jako",5
"povinen uplatnit",5
"být vymáhán",5
"strana znát",5
"řád obsahovat",5
"legální práce",5
"povinen uzavřít",5
"povinen vyhovět",5
"povinen vyplatit",5
"závažný veřejný",5
"řádný doručení",5
"závažně porušit",5
"řádný omluva",5
"povinen vyžádat",5
"povinen vždy",5
"řádně on",5
"povinen zaměstnavatel",5
"a původní",5
"struktura a",5
"stravování a",5
"majetek obchodní",5
"závod podle",5
"závod nabytý",5
"závod s",5
"řídit předseda",5
"poplatník uplatňovat",5
"závažně ztěžovat",5
"řídit správný",5
"povinnost až",5
"stručně uvést",5
"majetek odpisován",5
"povinnost dodat",5
"řízení až",5
"řízení daleko",5
"řízení jednat",5
"být vyplácet",5
"záznam k",5
"řízení oprávnit",5
"řízení oznámit",5
"majetek s",5
"řízení pravomocně",5
"záležet na",5
"závěť pořízený",5
"povinnost podnikatel",5
"řízení přiznaný",5
"záznamní povinnost",5
"řízení rozhodnutí",5
"dítě soud",5
"stupeň příslušný",5
"řízení ten",5
"styk ohrožující",5
"povinnost příslušný",5
"řízení uplynout",5
"a nájem",5
"zúčastnit a",5
"zúčastnit pouze",5
"řízení vystupovat",5
"řízení vzít",5
"řízení vzniklý",5
"řízení zadat",5
"povinnost správce",5
"povinnost srazit",5
"povinnost ten",5
"majetek zcela",5
"popřípadě název",5
"povinnost uložit",5
"popřípadě krátký",5
"zčásti v",5
"dědic dědictví",5
"zřejmý jiný",5
"zřejmý rozpor",5
"škoda dosahující",5
"škoda hrozící",5
"popřípadě prohlášení",5
"škoda společně",5
"být vystoupení",5
"lhůta o",5
"družstvo k",5
"povinnost zdržet",5
"škodlivý účinek",5
"povinnost zprostit",5
"povinný až",5
"být vytvořit",5
"žadatel občan",5
"majitel vkladní",5
"povinný nabýt",5
"zřízený nebo",5
"žaloba domáhat",5
"lhůta podán",5
"popřípadě u",5
"povinný pohledávka",5
"žaloba senát",5
"zůstatek peněžní",5
"zůstatek nebo",5
"povinný poskytnout",5
"povinný smět",5
"povinný se",5
"žalovaný správní",5
"že akcionář",5
"že daňový",5
"zůstavitelův majetek",5
"že i",5
"a reklamní",5
"poradenství a",5
"že jistota",5
"údaj dědic",5
"povolení moct",5
"alespoň k",5
"družstvo povinen",5
"manžel osvojitel",5
"dědictví nabýt",5
"údaj evidovaný",5
"že navrhovatel",5
"povolení provedení",5
"povolení vedlejší",5
"povolení v",5
"povolení vydaný",5
"dědictví se",5
"poručník být",5
"že podíl",5
"že pojistný",5
"porušení jiný",5
"že probíhat",5
"údržba věc",5
"lhůta učinit",5
"že skutečný",5
"manželství trvat",5
"povolání všeobecný",5
"úhrada z",5
"že uhradit",5
"lhůta za",5
"pověření společný",5
"lhůta zachovat",5
"že valný",5
"dělo CZ-CC",5
"újezdní úřad",5
"újma moct",5
"porušení ústava",5
"lhůta znovu",5
"a přitom",5
"družstvo zrušit",5
"úkol a",5
"že živnostenský",5
"porušovat svůj",5
"železniční dálkový",5
"dřevo a",5
"pozbýt podklad",5
"licence a",5
"úkol stanovený",5
"živnost moct",5
"poskytnout a",5
"úhrn jeho",5
"újma právo",5
"úkon do",5
"pozdní změna",5
"úkon odložit",5
"a rodič",5
"menšina a",5
"pozdě s",5
"žádný zákon",5
"úkon svěřený",5
"pozemek mít",5
"dříve známý",5
"pozemek on",5
"pozemek pozemka",5
"pozemek stavba",5
"žádost podnikatel",5
"úkon zúčastnit",5
"úkor jiný",5
"poskytnout dodavatel",5
"pozice u",5
"mezi dosavadní",5
"poskytnout pro",5
"pozměnění veřejný",5
"úmysl a",5
"poskytnout se",5
"pozvánka muset",5
"mezi obchodní",5
"a hlasovat",5
"pozůstalost hodně",5
"důchod k",5
"poskytnout společník",5
"pozůstalost k",5
"pozůstalost moct",5
"mezi organizace",5
"pozůstalost povolaný",5
"úmyslně usmrtit",5
"lidský zdraví",5
"být ujednání",5
"pozůstalost zastavit",5
"pozůstalostní jmění",5
"úmyslně nebo",5
"počet léto",5
"počet partner",5
"důkaz listina",5
"být věrohodný",5
"počet přítomný",5
"mezi týž",5
"počnout lhůta",5
"alespoň valný",5
"mezi člen",5
"počáteční kapitál",5
"mezinárodní a",5
"a rovněž",5
"úhrada část",5
"počítat ode",5
"svobodný a",5
"počítání čas",5
"a národní",5
"pořadatel nebo",5
"pořadatel se",5
"mezinárodní spolupráce",5
"pořadí být",5
"pořadí a",5
"pořadí kritérion",5
"pořadí jako",5
"pořadí než",5
"mezinárodní vztah",5
"pořadí přihlášený",5
"alespoň údaj",5
"pořadí úhrada",5
"pořizovaný na",5
"být zabrán",5
"pořizovat v",5
"pořizovat zkrácený",5
"mezitímní rozhodnutí",5
"poskytnutí náhrada",5
"pořizovatel zajistit",5
"mimo případ",5
"pořádek český",5
"mimo rámec",5
"dům podle",5
"úprava hlava",5
"dům v",5
"důsledek by",5
"alkohol a",5
"úplata s",5
"mimořádný okolnost",5
"pořízený podle",5
"mimořádný snížení",5
"pořízený zboží",5
"pořízený z",5
"poškození jejich",5
"důsledek pojistný",5
"a pojistitel",5
"úroveň ubytování",5
"poškození životní",5
"minimální měsíční",5
"poškozený podat",5
"poškozený se",5
"poškozený s",5
"úschova nájemné",5
"a rozhodný",5
"poštovní poukaz",5
"důsledek přeměna",5
"poštovní známka",5
"její padělání",5
"požadavek dotčený",5
"úschova cenný",5
"požadavek vyžadovaný",5
"požadavek vzdělání",5
"úschova soud",5
"požadovaný informace",5
"požadovaný náhrada",5
"požadovaný kritérion",5
"požadovaný náležitost",5
"svědčit o",5
"požadovaný skutečnost",5
"úschova věc",5
"ministerstvo projednat",5
"požadovaný změna",5
"ministerstvo právní",5
"úspěch jen",5
"poskytnutý údaj",5
"být zakladatel",5
"být zaknihovaný",5
"požadovat svolání",5
"požadovat v",5
"důstojnost a",5
"ministerstvo udělit",5
"poskytnutí záloha",5
"ústav být",5
"důstojnost exekutorský",5
"list obsahovat",5
"požádat a",5
"požádat komise",5
"ministerstvo vykonávat",5
"poskytovaný osoba",5
"ministerstvo zaslat",5
"požádat český",5
"požádání ministerstvo",5
"poskytovaný ostatní",5
"ministerstvo zveřejnit",5
"požádání zaslat",5
"požár nebo",5
"být zamítnut",5
"požívat diplomatický",5
"být zaměnit",5
"ministr vnitro",5
"list společnost",5
"minulý léto",5
"a absolvování",5
"anebo dohoda",5
"pracovní posudek",5
"pracovní tempo",5
"pracovní výsledek",5
"pracovník notář",5
"důvod neodstranění",5
"pracovník při",5
"pracovník z",5
"množství nebo",5
"poskytovat na",5
"prací přesčas",5
"úvěr z",5
"a rozumový",5
"duševní nebo",5
"pravdivý informace",5
"úvěrový smlouva",5
"důvod návrh",5
"moc lze",5
"pravděpodobný vývoj",5
"pravidlo a",5
"moc odsuzující",5
"pravidlo o",5
"moc platební",5
"moc pro",5
"pravomoc správce",5
"důvod odsouzení",5
"pravomoc stavební",5
"pravomocný nařízení",5
"pravomocný zastavení",5
"důvod po",5
"moct autor",5
"důvod podání",5
"pravomocně zamítnout",5
"pravomocně uznat",5
"akcionář právo",5
"pravost jejich",5
"pravý nebo",5
"a rozvíjet",5
"praxe se",5
"prezident český",5
"důvod poskytnutí",5
"pro a",5
"úplata před",5
"poskytován služba",5
"pro dočasný",5
"pro druhý",5
"důvod přerušení",5
"pro dělení",5
"pro evidence",5
"moct jako",5
"moct její",5
"anebo jehož",5
"pro informace",5
"moct již",5
"být zastupovat",5
"moct kdykoliv",5
"být zastupující",5
"pro kdo",5
"pro mimořádný",5
"pro nabytí",5
"důvod svůj",5
"moct nabývat",5
"poslanec evropský",5
"důvod ukončení",5
"pro nevidomý",5
"pro nezpůsobilost",5
"pro nájem",5
"moct nikdo",5
